GSM_ID,Factor,Biosource,GIGGLE_score
GSM1057027,IRF1,Monocyte;Blood,1640.5222739382596
GSM1057026,IRF1,Monocyte;Blood,1626.177844209061
GSM1057025,IRF1,Monocyte;Blood,1624.4324526373214
GSM2394412,IRF1,JHU-06;Endothelial Cell,1496.9419863794735
GSM1816088,IRF2,Hematopoietic stem and progenitor cell;Bone Marrow,1494.9036026347173
GSM2394413,IRF1,JHU-06;Endothelial Cell,1488.3402738656619
GSM935469,STAT2,K562;Erythroblast;Bone Marrow,1468.151536934964
GSM970261,IRF2,Proerythroblast;Bone Marrow,1444.8724028221836
GSM935504,IRF1,K562;Erythroblast;Bone Marrow,1425.6874393516825
GSM935471,STAT1,K562;Erythroblast;Bone Marrow,1372.0826598622007
GSM935546,IRF1,K562;Erythroblast;Bone Marrow,1345.8088044301746
ENCSR854MCV_2,IRF1,K562;Erythroblast;Bone Marrow,1327.207361061269
ENCSR854MCV_1,IRF1,K562;Erythroblast;Bone Marrow,1282.1842427770891
GSM935505,IRF1,K562;Erythroblast;Bone Marrow,1279.1218960409806
GSM486307,RELA,GM18951;Lymphoblastoid;Blood,1248.7409978490775
GSM1057012,STAT1,Monocyte;Blood,1236.6879621850326
GSM486311,RELA,GM18526;Lymphoblastoid;Blood,1222.128085069839
GSM486271,RELA,GM19193;Lymphoblastoid;Blood,1105.9711832638168
GSM1057024,IRF1,Monocyte;Blood,1096.0369115930948
GSM486281,RELA,GM19099;Lymphoblastoid;Blood,1088.938414935086
GSM486278,RELA,GM18505;Lymphoblastoid;Blood,1056.6927565417398
GSM486300,RELA,GM10847;Lymphoblastoid;Blood,1055.0317477976705
GSM486302,RELA,GM10847;Lymphoblastoid;Blood,1047.496003971572
GSM486276,RELA,GM18505;Lymphoblastoid;Blood,1045.3695225977933
GSM486318,RELA,GM12878;B Lymphocyte;Blood,1043.9674235610448
GSM486319,RELA,GM12878;B Lymphocyte;Blood,1037.9274920807484
GSM486282,RELA,GM19099;Lymphoblastoid;Blood,1031.1211987960553
GSM486274,RELA,GM18505;Lymphoblastoid;Blood,1015.362528198396
GSM486301,RELA,GM10847;Lymphoblastoid;Blood,1013.646545331562
GSM935472,STAT1,K562;Erythroblast;Bone Marrow,1012.3584105774679
GSM935281,RELA,GM18526;Lymphoblastoid;Blood,993.4871501322048
GSM935470,STAT2,K562;Erythroblast;Bone Marrow,993.406406833316
GSM486305,RELA,GM18951;Lymphoblastoid;Blood,972.6507217280807
GSM486295,RELA,GM12892;Lymphoblastoid;Blood,954.5314159407619
GSM486316,RELA,GM12878;B Lymphocyte;Blood,948.2794471171661
GSM486288,RELA,GM15510;Lymphoblastoid;Blood,917.4031311453562
GSM486283,RELA,GM19099;Lymphoblastoid;Blood,892.0723626356805
GSM486269,RELA,GM19193;Lymphoblastoid;Blood,881.2380379943945
GSM486313,RELA,GM18526;Lymphoblastoid;Blood,837.1517384626536
GSM486298,RELA,GM10847;Lymphoblastoid;Blood,836.392416341149
GSM935527,RELA,GM10847;Lymphoblastoid;Blood,812.2469689722858
GSM935282,RELA,GM18505;Lymphoblastoid;Blood,805.543032474303
GSM935279,RELA,GM19193;Lymphoblastoid;Blood,802.0551139634176
GSM486308,RELA,GM18951;Lymphoblastoid;Blood,796.5850977406456
GSM486317,RELA,GM12878;B Lymphocyte;Blood,789.8541509182222
GSM935478,RELA,GM12878;B Lymphocyte;Blood,775.5513767350702
GSM1057015,STAT1,Monocyte;Blood,774.4862055472371
GSM486275,RELA,GM18505;Lymphoblastoid;Blood,774.4290984095113
GSM2628088,RELA,GM12878;Lymphoblastoid,756.6009863434621
GSM486324,RELA,GM12891;Lymphoblastoid;Blood,752.9611041683236
GSM935273,RELA,GM19099;Lymphoblastoid;Blood,735.2930129752316
GSM935531,RELA,GM18951;Lymphoblastoid;Blood,729.7712615446475
GSM486289,RELA,GM15510;Lymphoblastoid;Blood,697.6415438959757
GSM486270,RELA,GM19193;Lymphoblastoid;Blood,696.4484708119772
GSM486306,RELA,GM18951;Lymphoblastoid;Blood,695.0788194135704
GSM2628090,RELB,GM12878;Lymphoblastoid,692.9157954169815
GSM486294,RELA,GM12892;Lymphoblastoid;Blood,684.7754407121844
GSM486286,RELA,GM15510;Lymphoblastoid;Blood,675.5256881493208
GSM486293,RELA,GM12892;Lymphoblastoid;Blood,670.6051530348275
GSM486323,RELA,GM12891;Lymphoblastoid;Blood,615.4942466047789
GSM935285,RELA,GM12892;Lymphoblastoid;Blood,604.1398483768545
GSM2628091,RELB,GM12878;Lymphoblastoid,564.8331038160858
GSM486277,RELA,GM18505;Lymphoblastoid;Blood,553.3511829026655
GSM1195560,IRF4,B Lymphocyte;Blood,543.6110909588726
GSM2738059,BACH2,B Lymphocyte,540.2732174089374
GSM1057014,STAT1,Monocyte;Blood,524.6693293311012
GSM1556331,RELA,L1236;Hodgkin Lymphoma Cell,513.7870828673684
GSM935529,RELA,GM15510;Lymphoblastoid;Blood,512.4355527329354
GSM1556333,RELB,L1236;Hodgkin Lymphoma Cell,511.3957026779122
GSM2574795,ETV6,GM12878;B Lymphocyte;Blood,498.3220795374857
GSM935526,RELA,GM12891;Lymphoblastoid;Blood,485.5276653030346
GSM2628094,NFKB1,GM12878;Lymphoblastoid,469.0455982309389
GSM2592807,SPI1,Macrophage;Blood,464.8995159908658
GSM1290175,EP300,GM12878;B Lymphocyte;Blood,451.20387366647276
GSM486287,RELA,GM15510;Lymphoblastoid;Blood,450.57927718327426
GSM935488,STAT1,K562;Erythroblast;Bone Marrow,444.3899145290067
GSM2574796,ETV6,GM12878;B Lymphocyte;Blood,441.7450088810157
GSM2628095,NFKB1,GM12878;Lymphoblastoid,441.56370550168333
GSM1961561,RELA,Th1,435.0354577830262
GSM2679940,IRF1,Monocyte;Blood,429.04251517652875
GSM2628093,REL,GM12878;Lymphoblastoid,428.9828775507122
GSM486299,RELA,GM10847;Lymphoblastoid;Blood,423.9631242123599
GSM2804465,SPI1,Monocyte;Blood,415.9681799010649
GSM2356333,CD74,B Lymphocyte,412.24223070483055
GSM2356332,CD74,B Lymphocyte,409.91922439817887
GSM2394423,RELA,JHU-06;Endothelial Cell,405.26294811605453
GSM2574797,ZNF597,GM12878;B Lymphocyte;Blood,403.1625132748747
GSM935442,IKZF1,GM12878;B Lymphocyte;Blood,398.3242091510178
GSM935541,JUND,GM12878;B Lymphocyte;Blood,393.08823224606834
GSM754331,JUND,GM12878;B Lymphocyte;Blood,393.08823224606834
GSM486290,RELA,GM15510;Lymphoblastoid;Blood,393.02721994636397
GSM486322,RELA,GM12891;Lymphoblastoid;Blood,390.05351796522285
GSM2592810,SPI1,Macrophage;Blood,374.638855777368
GSM2695655,RXRG,Macrophage;Blood,369.2042825665656
GSM671402,STAT5B,Lymphocyte;Blood,366.8220914150903
GSM2394418,NFE2L2,JHU-06;Endothelial Cell,362.14233489473037
GSM1556338,NFKB2,L1236;Hodgkin Lymphoma Cell,362.1106794203413
GSM1893926,CDK8,MOLM-14;Myeloid Cell,359.64655578613366
GSM1556337,NFKB2,L1236;Hodgkin Lymphoma Cell,359.61850721984763
GSM1333961,EP300,GM12878;B Lymphocyte;Blood,355.225296626536
GSM2394421,RELA,JHU-06;Endothelial Cell,349.22942480461336
GSM1290174,EP300,GM12878;B Lymphocyte;Blood,343.26280935180057
ENCSR199WXF_1,EED,GM12878;B Lymphocyte;Blood,342.8062149193374
GSM2219849,RELA,LNCaP;Epithelium;Prostate,337.857969075946
GSM2746542,RELA,SW480;Colon,335.5321030886514
GSM2394424,RELA,JHU-06;Endothelial Cell,335.4158244314547
ENCSR707IUN_1,NFE2L2,HeLa-S3;Epithelium;Cervix,331.7561943952813
GSM2219848,RELA,LNCaP;Epithelium;Prostate,324.8649703325226
GSM2735456,PRDM1,U266B1;Plasma Cell,321.4332914994699
GSM671398,STAT4,Lymphocyte;Blood,318.9380989812416
GSM1893928,CDK8,MOLM-14;Myeloid Cell,318.49841804182745
GSM1290183,EP300,GM12878;B Lymphocyte;Blood,313.8370728439825
GSM1556336,NFKB1,L1236;Hodgkin Lymphoma Cell,313.6661138217123
GSM1556335,NFKB1,L1236;Hodgkin Lymphoma Cell,308.7376497794432
GSM671400,STAT5A,Lymphocyte;Blood,307.7270764201545
GSM1577751,STAT5B,T Lymphocyte;Blood,302.12245213045924
GSM1333967,SPI1,GM12878;B Lymphocyte;Blood,295.86286053640947
GSM1556334,RELB,L1236;Hodgkin Lymphoma Cell,294.84541646485224
GSM2695654,RXRG,Macrophage;Blood,292.2462802159408
GSM1290184,EP300,GM12878;B Lymphocyte;Blood,287.6701842992681
GSM2545821,STAT3,T Lymphocyte;Umbilical Cord,286.58482691880437
GSM2394422,RELA,JHU-06;Endothelial Cell,283.15820126451547
GSM1305211,RELA,Endothelial Cell;Umbilical Vein,281.72020186438806
GSM2695653,SPI1,Macrophage;Blood,277.7706280343678
GSM2695651,SPI1,Macrophage;Blood,276.9250710917148
GSM1703893,BACH2,B Lymphocyte,275.8966667604717
ENCSR199WXF_2,EED,GM12878;B Lymphocyte;Blood,268.95106273392844
GSM1333960,EP300,GM12878;B Lymphocyte;Blood,264.0254171368452
GSM803387,EP300,GM12878;B Lymphocyte;Blood,262.0018725897417
GSM2356330,CD74,B Lymphocyte,259.068212763839
GSM1333966,EP300,GM12878;B Lymphocyte;Blood,257.8105155729007
GSM385504,STAT1,HeLa-S3;Epithelium;Cervix,257.42711267533747
GSM1863026,H3K9ac,T98G;Glioblastoma cell,255.60114901215454
ENCSR740NPG_1,BACH1,K562;Erythroblast;Bone Marrow,254.5389276670681
GSM1577748,STAT5B,T Lymphocyte;Blood,253.78806050394326
GSM1577747,STAT5B,T Lymphocyte;Blood,253.68095178883812
GSM2695652,SPI1,Macrophage;Blood,251.26808778626145
GSM935557,STAT3,GM12878;B Lymphocyte;Blood,248.91267058776867
GSM1958041,RBPJ,LCL;Lymphoblastoid;Blood,244.68641460460074
GSM385503,STAT1,HeLa-S3;Epithelium;Cervix,240.57386448567496
GSM1703916,BACH2,B Lymphocyte,235.20231005722198
GSM1305212,RELA,Endothelial Cell;Umbilical Vein,234.98645400832797
GSM393957,HDAC6,T Lymphocyte;Blood,234.5684964795246
GSM2752893,STAT1,H358;Lung,232.51767596019874
GSM1010850,CEBPB,GM12878;B Lymphocyte;Blood,231.9635216658494
GSM1057011,STAT1,Monocyte;Blood,229.42780696849846
GSM1893932,CDK8,MOLM-14;Myeloid Cell,228.64428790499463
GSM1084800,BACH2,OCI-Ly7;B cell lymphoma;Blood,225.98503181650682
GSM1057013,STAT1,Monocyte;Blood,225.8059735562091
GSM1577746,STAT5B,T Lymphocyte;Blood,223.8853574199996
GSM1333963,EP300,GM12878;B Lymphocyte;Blood,223.0693063100379
GSM1893930,CDK8,MOLM-14;Myeloid Cell,222.76872314919746
GSM2855430,STAT3,TMD8,220.88099389356475
GSM2219878,RELA,LNCaP;Epithelium;Prostate,217.8374407781874
GSM935414,NFE2,K562;Erythroblast;Bone Marrow,217.2804781680744
GSM935294,EP300,GM12878;B Lymphocyte;Blood,216.76875507148
GSM2443454,NIPBL,LCL;B Lymphocyte,214.53074571431026
GSM935562,EP300,GM12878;B Lymphocyte;Blood,214.09706880047685
GSM2356326,CD74,B Lymphocyte,212.0951135606163
GSM1370288,SPI1,OCI-Ly3;B Lymphocyte;Bone Marrow,211.43638341734695
GSM1370292,SPI1,OCI-Ly3;B Lymphocyte;Bone Marrow,211.33670406818803
ENCSR552YGL_1,NFE2,K562;Erythroblast;Bone Marrow,208.72505347458255
ENCSR557PSD_1,NFE2L1,K562;Erythroblast;Bone Marrow,207.15784916279708
GSM1370293,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,206.39950701962863
ENCSR352BJL_1,ZNF318,K562;Erythroblast;Bone Marrow,205.9602741857039
GSM385507,STAT1,HeLa-S3;Epithelium;Cervix,205.94020394308288
ENCSR197WGI_2,NFE2L2,IMR90;Fibroblast;Lung,205.74902426199736
GSM2356335,CD74,B Lymphocyte,204.6925118129112
GSM1227206,STAT3,OCI-Ly3;B Lymphocyte;Bone Marrow,204.50540034382527
GSM385506,STAT1,HeLa-S3;Epithelium;Cervix,203.3552888595929
GSM2302873,HDAC2,MM1.S;B Lymphocyte;Blood,201.75797064317973
GSM1154044,RELA,Endothelial Cell;Umbilical Vein,200.04853822390942
GSM2695656,RXRG,Macrophage;Blood,196.52884642807552
GSM1370281,SPIB,OCI-Ly10;B Lymphocyte;Bone Marrow,196.15303366242264
GSM1370287,IRF4,OCI-Ly3;B Lymphocyte;Bone Marrow,194.76828698260303
GSM1370289,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,194.14291850194888
ENCSR207PFI_1,ZBED1,GM12878;B Lymphocyte;Blood,194.11808973487985
GSM1334008,SPI1,GM12878;B Lymphocyte;Blood,194.04564220172986
GSM2405928,CDK9,MV4;11;Acute myeloid leukemia,193.56319223852333
ENCSR740NPG_2,BACH1,K562;Erythroblast;Bone Marrow,193.5519306927873
GSM1010729,MTA3,GM12878;B Lymphocyte;Blood,192.12532794560886
GSM385508,STAT1,HeLa-S3;Epithelium;Cervix,192.08595736502303
GSM2039170,EBNA2,GM12878;B Lymphocyte;Blood,190.84281156696377
GSM1333965,EP300,GM12878;B Lymphocyte;Blood,189.20177164632855
ENCSR874AFU_2,IKZF1,GM12878;B Lymphocyte;Blood,188.62700066295096
GSM604658,RELA,HeLa;Epithelium;Cervix,188.4130330122224
GSM2443453,NIPBL,LCL;B Lymphocyte,187.84734180388006
GSM785495,SPI1,Monocyte,187.4623518929333
ENCSR352BJL_2,ZNF318,K562;Erythroblast;Bone Marrow,187.07496373004207
GSM803390,IRF4,GM12878;B Lymphocyte;Blood,186.7715923704007
GSM935487,STAT1,K562;Erythroblast;Bone Marrow,185.5007331799616
GSM2804467,CEBPB,Monocyte;Blood,185.49788686111557
GSM1901549,JMJD1C,THP-1;Monocyte;Blood,182.56413716069164
GSM1681426,SPI1,Macrophage;Blood,181.86780616007687
GSM1816087,NFE2,Hematopoietic stem and progenitor cell;Bone Marrow,180.8083784629541
GSM1544543,FOXP1,B Lymphocyte,180.26272923662552
ENCSR197WGI_1,NFE2L2,IMR90;Fibroblast;Lung,179.9767561761431
GSM1690576,STAT5,MV4-11;Macrophage;Blood,178.0475985357618
ENCSR557PSD_2,NFE2L1,K562;Erythroblast;Bone Marrow,177.77741327724826
GSM803388,BCL11A,GM12878;B Lymphocyte;Blood,176.8034540433109
